Date,総数,0~4歳,5~9,10~14,15~19,20~24,25~29,30~34,35~39,40~44,45~49,50~54,55~59,60~64,65~69,70~74,75~79,80~84,85~89,90~94,95~99,100歳以上,0~14歳,15~64,65歳以上,うち75歳以上,うち85歳以上,種別,85歳以上,75歳以上
2005-01-01,126184,5666,5856,6002,6640,7484,8486,9654,8519,7814,7721,9054,9749,8609,7336,6460,5111,3263,NA,NA,NA,NA,13.9,66.4,19.8,NA,NA,NA,2761,8.8
2005-02-01,126177,5660,5857,6006,6625,7445,8458,9651,8530,7821,7695,9015,9834,8538,7344,6489,5127,3288,NA,NA,NA,NA,13.9,66.3,19.8,NA,NA,NA,2795,8.9
2005-03-01,126107,5648,5859,6001,6605,7386,8428,9646,8533,7828,7682,8967,9872,8532,7345,6512,5142,3303,NA,NA,NA,NA,13.9,66.2,19.9,NA,NA,NA,2817,8.9
2005-04-01,126173,5641,5855,5987,6582,7424,8418,9650,8544,7839,7678,8928,9915,8519,7339,6524,5157,3322,NA,NA,NA,NA,13.9,66.2,20,NA,NA,NA,2850,9
2005-05-01,126021,5629,5851,5988,6578,7409,8363,9611,8532,7837,7668,8886,9928,8506,7345,6537,5168,3330,NA,NA,NA,NA,13.9,66.1,20,NA,NA,NA,2854,9
2005-06-01,126117,5620,5855,5985,6565,7400,8355,9628,8568,7862,7672,8867,9969,8505,7344,6546,5174,3339,NA,NA,NA,NA,13.8,66.1,20,NA,NA,NA,2861,9
2005-07-01,126115,5612,5851,5985,6552,7390,8332,9623,8583,7881,7670,8833,10013,8482,7356,6553,5183,3347,NA,NA,NA,NA,13.8,66.1,20.1,NA,NA,NA,2868,9
2005-08-01,126101,5600,5833,5962,6506,7376,8314,9625,8602,7903,7663,8794,10073,8474,7377,6565,5197,3357,NA,NA,NA,NA,13.8,66.1,20.1,NA,NA,NA,2880,9.1
2005-09-01,126083,5589,5835,5973,6503,7331,8285,9616,8603,7929,7653,8757,10118,8459,7382,6578,5211,3369,NA,NA,NA,NA,13.8,66,20.2,9.1,NA,NA,2893,NA
2005-10-01,126206,5587,5846,5980,6494,7339,8266,9620,8611,7969,7656,8724,10171,8437,7382,6596,5225,3392,NA,NA,NA,NA,13.8,66,20.2,9.1,NA,NA,2914,NA
2005-11-01,126246,5576,5849,5972,6473,7333,8253,9626,8607,8003,7648,8686,10225,8412,7386,6619,5236,3414,NA,NA,NA,NA,13.8,66,20.3,9.2,NA,NA,2925,NA
2005-12-01,126222,5564,5853,5968,6457,7325,8235,9618,8609,8019,7639,8643,10288,8359,7381,6641,5254,3430,NA,NA,NA,NA,13.8,65.9,20.3,9.2,NA,NA,2937,NA
2006-01-01,126200,5550,5847,5954,6452,7335,8210,9604,8627,8031,7632,8602,10353,8326,7390,6652,5251,3447,NA,NA,NA,NA,13.7,65.9,20.3,9.2,NA,NA,2937,NA
2006-02-01,126258,5541,5853,5961,6439,7305,8186,9602,8689,8010,7630,8547,10468,8232,7397,6678,5282,3475,NA,NA,NA,NA,13.7,65.8,20.4,9.3,NA,NA,2965,NA
2006-03-01,126115,5536,5848,5961,6421,7242,8151,9581,8723,7974,7610,8495,10525,8172,7405,6695,5294,3496,NA,NA,NA,NA,13.8,65.7,20.5,9.3,NA,NA,2986,NA
2006-04-01,126176,5534,5842,5943,6396,7292,8139,9576,8779,7941,7599,8462,10594,8112,7414,6696,5309,3527,NA,NA,NA,NA,13.7,65.7,20.6,9.4,NA,NA,3021,NA
2006-05-01,126133,5526,5839,5954,6399,7281,8098,9543,8821,7908,7601,8434,10639,8068,7427,6709,5317,3544,NA,NA,NA,NA,13.7,65.6,20.6,9.4,NA,NA,3023,NA
2006-06-01,126163,5522,5838,5955,6388,7271,8082,9543,8888,7890,7600,8414,10680,8039,7433,6714,5317,3563,NA,NA,NA,NA,13.7,65.6,20.7,9.4,NA,NA,3027,NA
2006-07-01,126163,5516,5836,5956,6378,7263,8061,9528,8942,7875,7594,8394,10697,8021,7451,6719,5323,3578,NA,NA,NA,NA,13.7,65.6,20.7,9.5,NA,NA,3032,NA
2006-08-01,126200,5472,5885,5971,6384,7152,7838,9478,8980,7867,7591,8379,10770,8091,7530,6768,5371,3612,NA,NA,NA,NA,13.7,65.4,20.9,9.5,NA,NA,3059,NA
2006-08-01,126161,5507,5816,5935,6339,7248,8043,9522,9003,7858,7593,8365,10722,8022,7487,6733,5338,3591,NA,NA,NA,NA,13.7,65.6,20.8,9.5,NA,NA,3041,NA
2006-09-01,126155,5461,5873,5962,6364,7131,7813,9459,9033,7848,7588,8351,10772,8083,7559,6778,5382,3628,NA,NA,NA,NA,13.7,65.3,20.9,9.6,NA,NA,3070,NA
2006-10-01,126154,5451,5872,5961,6348,7115,7791,9440,9087,7833,7586,8333,10752,8092,7585,6786,5393,3644,NA,NA,NA,NA,13.7,65.3,21,9.6,NA,NA,3084,NA
2006-11-01,126149,5441,5869,5959,6335,7110,7773,9421,9136,7821,7578,8311,10729,8098,7614,6792,5400,3661,NA,NA,NA,NA,13.7,65.2,21.1,9.6,NA,NA,3102,NA
2006-12-01,126142,5436,5866,5957,6325,7107,7754,9401,9173,7815,7572,8282,10709,8101,7644,6800,5401,3680,NA,NA,NA,NA,13.7,65.2,21.1,9.7,NA,NA,3119,NA
2007-01-01,126208,5437,5864,5956,6322,7118,7742,9389,9211,7822,7584,8253,10719,8098,7673,6804,5403,3689,NA,NA,NA,NA,13.7,65.2,21.1,9.7,NA,NA,3123,NA
2007-02-01,126131,5428,5858,5953,6304,7102,7718,9350,9187,7843,7573,8204,10671,8115,7699,6833,5418,3720,NA,NA,NA,NA,13.7,65.1,21.3,9.7,NA,NA,3156,NA
2007-03-01,126121,5421,5858,5948,6294,7092,7702,9318,9180,7869,7578,8160,10652,8129,7716,6845,5433,3743,NA,NA,NA,NA,13.7,65,21.3,9.8,NA,NA,3181,NA
2007-04-01,126123,5418,5858,5949,6277,7092,7681,9291,9167,7906,7586,8120,10622,8151,7717,6847,5457,3770,NA,NA,NA,NA,13.7,64.9,21.4,9.9,NA,NA,3215,NA
2007-05-01,126087,5410,5852,5944,6265,7085,7652,9268,9163,7928,7589,8092,10594,8184,7730,6856,5473,3783,NA,NA,NA,NA,13.6,64.9,21.5,9.9,NA,NA,3220,NA
2007-06-01,126083,5405,5846,5946,6252,7083,7627,9249,9169,7958,7592,8069,10561,8220,7738,6860,5487,3795,NA,NA,NA,NA,13.6,64.9,21.5,9.9,NA,NA,3225,NA
2007-07-01,126107,5401,5841,5948,6244,7079,7610,9231,9186,7990,7594,8047,10523,8262,7752,6864,5500,3806,NA,NA,NA,NA,13.6,64.8,21.5,9.9,NA,NA,3230,NA
2007-08-01,126145,5396,5839,5949,6232,7073,7593,9211,9204,8023,7601,8021,10474,8315,7774,6870,5516,3819,NA,NA,NA,NA,13.6,64.8,21.6,10,NA,NA,3238,NA
2007-09-01,126091,5386,5824,5939,6212,7046,7575,9184,9218,8044,7605,7993,10416,8369,7789,6880,5529,3834,NA,NA,NA,NA,13.6,64.8,21.6,10,NA,NA,3248,NA
2007-10-01,126085,5379,5823,5936,6202,7024,7555,9157,9236,8066,7619,7962,10359,8419,7797,6893,5545,3851,NA,NA,NA,NA,13.6,64.7,21.7,10,NA,NA,3262,NA
2007-11-01,126069,5378,5820,5932,6190,7011,7537,9131,9253,8082,7628,7929,10303,8469,7797,6901,5565,3865,NA,NA,NA,NA,13.6,64.7,21.7,10.1,NA,NA,3278,NA
2007-12-01,126057,5377,5814,5932,6180,7003,7524,9105,9267,8098,7632,7905,10255,8508,7788,6910,5589,3881,NA,NA,NA,NA,13.6,64.6,21.8,10.1,NA,NA,3291,NA
2008-01-01,126116,5376,5812,5935,6178,7004,7520,9083,9293,8122,7643,7891,10229,8540,7793,6923,5597,3887,NA,NA,NA,NA,13.6,64.6,21.8,10.1,NA,NA,3291,NA
2008-02-01,126031,5369,5804,5931,6166,6983,7499,9037,9299,8113,7631,7858,10144,8603,7794,6933,5629,3912,NA,NA,NA,NA,13.6,64.5,21.9,10.2,NA,NA,3326,NA
2008-03-01,125999,5369,5799,5930,6155,6967,7483,9002,9310,8115,7635,7834,10080,8651,7807,6941,5641,3931,NA,NA,NA,NA,13.6,64.5,22,10.3,NA,NA,3348,NA
2008-04-01,125994,5368,5794,5932,6145,6953,7471,8967,9326,8126,7637,7812,10023,8688,7819,6938,5651,3955,NA,NA,NA,NA,13.6,64.4,22,10.3,NA,NA,3388,NA
2008-05-01,125957,5363,5784,5931,6137,6936,7455,8931,9331,8137,7641,7798,9975,8729,7839,6946,5662,3966,NA,NA,NA,NA,13.6,64.4,22.1,10.3,NA,NA,3394,NA
2008-06-01,125949,5359,5777,5930,6128,6925,7436,8904,9349,8157,7646,7785,9935,8774,7853,6946,5667,3978,NA,NA,NA,NA,13.6,64.3,22.1,10.4,NA,NA,3400,NA
2008-07-01,125973,5357,5771,5935,6122,6919,7420,8879,9370,8181,7649,7775,9897,8814,7875,6941,5670,3991,NA,NA,NA,NA,13.5,64.3,22.1,10.4,NA,NA,3406,NA
2008-08-01,126006,5354,5765,5940,6113,6908,7407,8851,9389,8211,7653,7759,9860,8851,7909,6938,5674,4008,NA,NA,NA,NA,13.5,64.3,22.2,10.4,NA,NA,3415,NA
2008-09-01,125945,5347,5745,5931,6090,6887,7392,8818,9402,8229,7657,7740,9815,8877,7952,6933,5680,4025,NA,NA,NA,NA,13.5,64.2,22.2,10.4,NA,NA,3426,NA
2008-10-01,125947,5347,5736,5935,6074,6870,7379,8788,9419,8248,7660,7731,9764,8902,7999,6927,5685,4044,NA,NA,NA,NA,13.5,64.2,22.3,10.5,NA,NA,3441,NA
2008-11-01,125933,5347,5728,5939,6054,6863,7366,8756,9435,8264,7656,7731,9700,8928,8037,6916,5691,4060,NA,NA,NA,NA,13.5,64.1,22.4,10.5,NA,NA,3462,NA
2008-12-01,125918,5346,5720,5938,6042,6855,7356,8726,9445,8283,7650,7730,9637,8962,8066,6907,5697,4076,NA,NA,NA,NA,13.5,64.1,22.4,10.5,NA,NA,3481,NA
2009-01-01,125980,5349,5716,5944,6040,6852,7354,8702,9464,8310,7657,7726,9610,8987,8099,6895,5707,4082,NA,NA,NA,NA,13.5,64.1,22.4,10.5,NA,NA,3486,NA
2009-02-01,125903,5345,5706,5940,6029,6832,7338,8660,9457,8317,7639,7706,9514,9043,8122,6906,5720,4106,NA,NA,NA,NA,13.5,64,22.5,10.6,NA,NA,3525,NA
2009-03-01,125866,5340,5701,5937,6023,6809,7331,8625,9458,8323,7636,7688,9458,9064,8163,6905,5729,4123,NA,NA,NA,NA,13.5,63.9,22.6,10.7,NA,NA,3555,NA
2009-04-01,125867,5338,5698,5936,6017,6790,7327,8592,9463,8337,7636,7681,9394,9095,8193,6889,5738,4148,NA,NA,NA,NA,13.5,63.8,22.7,10.7,NA,NA,3595,NA
2009-05-01,125833,5334,5685,5932,6014,6775,7317,8553,9460,8351,7636,7684,9335,9124,8237,6885,5748,4162,NA,NA,NA,NA,13.5,63.8,22.8,10.7,NA,NA,3600,NA
2009-06-01,125823,5330,5675,5925,6010,6764,7307,8525,9468,8368,7644,7689,9277,9161,8268,6876,5755,4175,NA,NA,NA,NA,13.5,63.8,22.8,10.8,NA,NA,3604,NA
2009-07-01,125847,5332,5670,5923,6013,6754,7296,8499,9481,8387,7657,7685,9227,9203,8291,6873,5762,4187,NA,NA,NA,NA,13.4,63.7,22.8,10.8,NA,NA,3608,NA
2009-08-01,125878,5331,5666,5921,6014,6736,7290,8462,9502,8406,7676,7675,9174,9254,8311,6872,5770,4199,NA,NA,NA,NA,13.4,63.7,22.9,10.8,NA,NA,3619,NA
2009-09-01,125819,5325,5645,5907,6002,6701,7282,8426,9518,8414,7687,7661,9120,9305,8330,6873,5781,4209,NA,NA,NA,NA,13.4,63.7,22.9,10.8,NA,NA,3633,NA
2009-10-01,125820,5323,5639,5902,6001,6677,7272,8394,9535,8424,7703,7651,9061,9356,8342,6879,5791,4221,NA,NA,NA,NA,13.4,63.6,23,10.9,NA,NA,3648,NA
2009-11-01,125815,5325,5633,5891,6000,6658,7262,8366,9552,8432,7716,7639,9001,9404,8351,6886,5798,4228,NA,NA,NA,NA,13.4,63.6,23,10.9,NA,NA,3671,NA
2009-12-01,125806,5322,5628,5885,5998,6643,7257,8341,9563,8439,7728,7626,8947,9456,8339,6898,5805,4239,NA,NA,NA,NA,13.4,63.6,23,10.9,NA,NA,3692,NA
2010-01-01,125863,5327,5624,5884,6002,6638,7258,8323,9571,8456,7752,7620,8898,9523,8338,6900,5806,4245,NA,NA,NA,NA,13.4,63.6,23,10.9,NA,NA,3699,NA
2010-02-01,125802,5323,5610,5878,5995,6620,7244,8287,9558,8459,7751,7591,8859,9604,8272,6913,5836,4260,NA,NA,NA,NA,13.4,63.6,23.1,11,NA,NA,3743,NA
2010-03-01,125783,5325,5596,5882,5992,6601,7234,8259,9554,8461,7760,7579,8813,9641,8265,6915,5859,4275,NA,NA,NA,NA,13.4,63.5,23.1,11.1,NA,NA,3772,NA
2010-04-01,125786,5330,5588,5887,5988,6587,7225,8230,9550,8467,7772,7575,8770,9676,8248,6910,5874,4292,NA,NA,NA,NA,13.4,63.5,23.2,11.1,NA,NA,3816,NA
2010-05-01,125751,5333,5574,5883,5983,6571,7215,8197,9540,8474,7781,7572,8741,9707,8246,6920,5888,4302,NA,NA,NA,NA,13.4,63.4,23.2,11.1,NA,NA,3824,NA
2010-06-01,125739,5334,5559,5883,5977,6560,7207,8170,9539,8493,7793,7568,8713,9737,8244,6924,5899,4306,NA,NA,NA,NA,13.3,63.4,23.2,11.2,NA,NA,3832,NA
2010-07-01,125766,5341,5555,5883,5981,6548,7201,8146,9539,8512,7815,7567,8681,9781,8223,6937,5905,4313,NA,NA,NA,NA,13.3,63.4,23.2,11.2,NA,NA,3839,NA
2010-08-01,125798,5348,5546,5884,5981,6530,7199,8120,9539,8532,7842,7564,8643,9834,8205,6948,5912,4322,NA,NA,NA,NA,13.3,63.4,23.2,11.2,NA,NA,3850,NA
2010-09-01,125737,5345,5522,5874,5973,6504,7191,8091,9533,8532,7866,7553,8607,9878,8192,6953,5925,4334,NA,NA,NA,NA,13.3,63.4,23.3,11.2,NA,NA,3863,NA
2010-10-01,126371,5375,5537,5906,6000,6513,7218,8110,9582,8573,7936,7586,8611,9976,8213,6991,5973,4367,NA,NA,NA,NA,13.3,63.4,23.3,11.3,NA,NA,3906,NA
2010-11-01,126359,5376,5526,5910,5993,6493,7213,8088,9581,8565,7967,7577,8572,10026,8183,6993,5992,4375,NA,NA,NA,NA,13.3,63.4,23.3,11.3,NA,NA,3928,NA
2010-12-01,126346,5381,5514,5913,5989,6478,7209,8067,9574,8569,7987,7570,8532,10088,8132,6991,6014,4391,NA,NA,NA,NA,13.3,63.4,23.3,11.4,NA,NA,3945,NA
2011-01-01,126404,5389,5509,5920,5993,6474,7212,8047,9571,8597,8010,7569,8495,10154,8098,6998,6024,4386,NA,NA,NA,NA,13.3,63.4,23.3,11.4,NA,NA,3958,NA
2011-02-01,126321,5384,5497,5917,5986,6454,7201,8010,9549,8639,7971,7553,8430,10257,8003,7008,6051,4414,NA,NA,NA,NA,13.3,63.4,23.3,11.4,NA,NA,3997,NA
2011-03-01,126276,5380,5491,5911,5986,6438,7193,7981,9534,8679,7943,7541,8387,10319,7948,7020,6069,4426,NA,NA,NA,NA,13.3,63.4,23.4,11.5,NA,NA,4029,NA
2011-04-01,126244,5375,5487,5911,5982,6422,7187,7950,9520,8731,7912,7532,8352,10382,7885,7028,6071,4441,NA,NA,NA,NA,13.3,63.3,23.4,11.6,NA,NA,4075,NA
2011-05-01,126208,5373,5479,5903,5980,6407,7176,7923,9504,8783,7881,7534,8328,10435,7847,7042,6083,4447,NA,NA,NA,NA,13.3,63.3,23.4,11.6,NA,NA,4084,NA
2011-06-01,126190,5368,5473,5899,5980,6398,7166,7897,9493,8840,7859,7531,8306,10471,7820,7054,6090,4446,NA,NA,NA,NA,13.3,63.3,23.4,11.6,NA,NA,4098,NA
2011-07-01,126216,5254,5476,5877,6016,6209,7049,7970,9592,8983,7880,7549,8324,10574,7826,7072,6096,4450,NA,NA,NA,NA,13.2,63.5,23.3,11.5,NA,NA,4017,NA
2011-08-01,126241,5255,5473,5875,6019,6200,7039,7944,9582,9047,7869,7550,8292,10590,7815,7098,6104,4461,NA,NA,NA,NA,13.2,63.5,23.4,11.6,NA,NA,4028,NA
2011-09-01,126190,5252,5456,5867,6012,6184,7021,7918,9562,9100,7852,7549,8265,10592,7809,7125,6113,4471,NA,NA,NA,NA,13.1,63.4,23.4,11.6,NA,NA,4043,NA
2011-10-01,126180,5255,5446,5865,6009,6169,7004,7897,9545,9155,7837,7546,8247,10573,7819,7151,6122,4481,NA,NA,NA,NA,13.1,63.4,23.5,11.6,NA,NA,4059,NA
2011-11-01,126167,5252,5436,5863,6007,6160,6993,7878,9526,9206,7826,7540,8225,10550,7828,7180,6128,4487,NA,NA,NA,NA,13.1,63.3,23.5,11.6,NA,NA,4081,NA
